timestamp,source_ip,dest_ip,source_port,dest_port,packet_size,flags,suspicious,severity,protocol_ARP,protocol_TCP,protocol_UDP,protocol_UNKNOWN,flag_S,flag_A,flag_F,flag_R,flag_P,threat_type_NONE,threat_type_UDP_FLOOD
2025-09-09 20:54:52.888325,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.896313,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.904829,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.913310,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.921910,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.929925,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.938202,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.946080,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.953857,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.961954,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.970232,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.978405,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.986585,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:52.994602,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.002659,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.011011,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.019599,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.028021,192.168.0.106,173.194.14.230,61009.0,443.0,85,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.036096,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.044471,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.052494,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.060751,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.069089,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.077959,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.088323,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.099519,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.116233,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.132315,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.147472,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.161173,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.181068,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.199857,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.218190,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.230322,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.242214,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.256716,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.270822,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.285548,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.299000,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.312665,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.323358,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.335676,173.194.14.230,192.168.0.106,443.0,61009.0,261,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.363879,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.384070,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.401010,173.194.14.230,192.168.0.106,443.0,61009.0,1285,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.412822,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.427289,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.441361,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.453976,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.466455,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.477804,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.492621,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.504850,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.514862,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.524112,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.532462,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.542451,192.168.0.106,173.194.14.230,61009.0,443.0,82,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.551903,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.560697,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.569049,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.577970,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.588559,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.604951,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.618390,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.631395,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.643314,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.655721,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.669561,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.727755,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.796593,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.837365,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.878700,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.888520,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.897307,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:53.906302,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.916700,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.930744,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.945142,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.955308,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.968843,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.981770,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:53.991993,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.014632,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.035710,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.053648,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.064856,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.076714,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.088370,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.107354,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.121281,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.135179,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.148009,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.159420,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.171104,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.186294,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.196003,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.207099,192.168.0.106,173.194.14.230,61009.0,443.0,84,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.217707,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.226232,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.234515,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.243170,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.253867,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.265909,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.276320,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.287636,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.299874,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.314614,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.324479,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.337439,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.347056,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.357186,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.367459,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.379025,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.388460,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.397620,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.407256,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.418697,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.429880,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.442682,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.464463,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.490367,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.507378,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.518691,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.529735,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.544171,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.555236,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.565414,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.575350,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.583700,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.592154,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.602139,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.614751,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.629207,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.641661,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.652190,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.662983,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.676546,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.697210,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.709363,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.721963,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.734319,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.747011,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.795687,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.809395,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.819735,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.831399,192.168.0.106,173.194.14.230,61009.0,443.0,82,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.843661,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.856970,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.882531,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:54.894030,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.907530,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.920055,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.933884,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:54.987253,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.023239,192.168.0.106,173.194.14.230,61009.0,443.0,83,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.035071,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.044722,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.053795,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.067664,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.080081,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.090876,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.104261,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.119898,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.132542,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.143858,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.158285,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.169998,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.179431,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.191000,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.201653,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.211722,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.220486,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.229910,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.241611,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.252812,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.266362,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.283171,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.294491,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.307349,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.318876,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.327737,192.168.0.106,173.194.14.230,61009.0,443.0,81,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.336438,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.345471,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.354770,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.365590,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.376779,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.390994,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.403484,192.168.0.106,173.194.14.230,61009.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.413490,192.168.0.106,173.194.14.230,61009.0,443.0,79,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.422865,192.168.0.106,173.194.14.230,61009.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.432962,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.443030,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.453117,192.168.0.106,173.194.14.230,61009.0,443.0,80,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 20:54:55.462621,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.475503,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
2025-09-09 20:54:55.489364,173.194.14.230,192.168.0.106,443.0,61009.0,1292,,1,3,False,False,True,False,0,0,0,0,0,False,True
